vegetable_type,storage_temperature,humidity_percent,transport_time_hours,days_since_harvest,storage_type,packaging_type,bruising_level,initial_quality_score,season,district,spoilage_risk_level,estimated_days_remaining,recommended_action
Carrot,29.51776699462424,49.4243326119254,44.95448531907461,1,Open Air,None,2,71.53195342722123,Winter,Tirunelveli,Low,6.780485657687062,Safe for long transport
Brinjal,27.12005810367834,68.83593107107546,37.84013001068651,6,Warehouse,Jute Bag,3,58.947685652659956,Winter,Salem,Low,7.732074573073978,Safe for long transport
Onion,7.414083359622552,46.06171021065952,8.498599965319851,4,Warehouse,Crate,3,65.32837196784867,Winter,Madurai,Low,10.453103628846087,Safe for long transport
Carrot,22.346213358255554,32.83800775097848,8.598609574899726,5,Open Air,Jute Bag,4,64.89001748170226,Winter,Tirunelveli,Low,7.051956334730991,Safe for long transport
Spinach,24.73107387135198,35.29922182090773,19.953283972820095,4,Cold Storage,Crate,0,83.213572188308,Winter,Vellore,Low,11.327090680663714,Safe for long transport
Tomato,39.73090021633522,77.26598953481002,35.90720649639911,3,Cold Storage,None,3,69.0317166420034,Summer,Chennai,Low,11.436367601438025,Safe for long transport
Cabbage,26.732020934531533,63.40973140756712,28.638743770233724,1,Cold Storage,Crate,3,78.20269714244982,Winter,Erode,Low,12.054416804806028,Safe for long transport
Onion,36.718243784225265,72.57560702408705,47.6302658680116,1,Open Air,Plastic Bag,2,75.68899750690449,Summer,Chennai,Low,5.425501541399971,Safe for long transport
Cabbage,38.43992255124838,45.32648610734864,37.472009730665185,3,Open Air,Jute Bag,3,57.18545911566804,Summer,Coimbatore,Low,5.370970787555979,Safe for long transport
Onion,12.23907810837959,85.53503106902264,24.137059253057636,5,Open Air,None,0,74.8786383702496,Monsoon,Trichy,Low,7.929850543413258,Safe for long transport
Carrot,11.54095490340091,55.420299882364446,46.56237914975851,1,Warehouse,Plastic Bag,0,90.20419377059802,Winter,Trichy,Low,10.71767488268991,Safe for long transport
Cabbage,20.86639105374248,45.40681071204185,12.029679798292902,1,Warehouse,Crate,1,75.4633272149421,Winter,Tirunelveli,Low,11.087653839123252,Safe for long transport
Spinach,22.235500946472236,46.16642771819595,30.005814370389412,0,Cold Storage,None,3,66.38075769767272,Winter,Tirunelveli,Low,10.69177757376063,Safe for long transport
Ladies Finger,19.269282121600067,64.67827514448021,37.74414550271638,3,Warehouse,Jute Bag,3,62.19717518506637,Winter,Tirunelveli,Low,8.810646025948902,Safe for long transport
Brinjal,15.789984460679584,33.710645645805464,25.964967816048503,3,Open Air,Plastic Bag,2,64.56597084850306,Winter,Salem,Low,8.536008244352685,Safe for long transport
Ladies Finger,8.542223368929655,36.71508221306102,28.47952292080167,3,Open Air,None,1,84.95356089308137,Winter,Trichy,Low,9.476302249502371,Safe for long transport
Onion,17.925226282811142,93.25135362457252,28.265274795687,6,Warehouse,Crate,3,52.96734966478897,Monsoon,Vellore,Low,7.990753369497382,Safe for long transport
Carrot,6.198943594907118,50.01544620342741,34.119995848622395,1,Warehouse,None,4,49.81702147368256,Winter,Coimbatore,Low,9.866144020727424,Safe for long transport
Cabbage,11.246553791686956,45.24648406676386,46.277301142558755,6,Open Air,Plastic Bag,1,58.228903014193776,Winter,Vellore,Low,7.316635392205418,Safe for long transport
Onion,14.76589161689497,84.00701743721086,41.63661528988673,0,Warehouse,None,3,75.29540157331739,Monsoon,Salem,Low,9.132466611714433,Safe for long transport
Potato,42.63501425352259,83.74452744127203,32.347661298572646,0,Open Air,Crate,1,94.98241177311999,Summer,Chennai,Low,6.234393349311875,Safe for long transport
Beans,17.72446214472478,86.31851338929695,47.68683605585554,4,Cold Storage,Plastic Bag,0,61.27328895297249,Monsoon,Trichy,Low,12.062720617320862,Safe for long transport
Onion,21.165612866041318,51.25715550161051,32.37688912148848,5,Open Air,Crate,0,64.51587150296196,Winter,Trichy,Low,7.917904359531604,Safe for long transport
Tomato,9.808362214824339,65.39179136745523,1.2706570434117137,6,Cold Storage,None,4,43.412591126983926,Winter,Coimbatore,Low,12.145450540242932,Safe for long transport
Spinach,28.859418999416864,65.46964775220577,21.887714279306472,5,Open Air,Jute Bag,1,72.78032983768598,Winter,Madurai,High,0.0,Sell Immediately / Compost
Spinach,20.19143120716919,86.11668722216865,25.39684390140225,5,Cold Storage,Plastic Bag,0,66.40586856357571,Monsoon,Coimbatore,Low,10.404951502524879,Safe for long transport
Onion,26.064951890758383,45.99452782186989,23.404687326934482,2,Warehouse,Crate,1,80.46472721297823,Winter,Tirunelveli,Low,10.274721229216649,Safe for long transport
Ladies Finger,12.831119427341843,30.491586873579237,31.43131156526634,3,Warehouse,Plastic Bag,2,62.40223526811616,Winter,Chennai,Low,10.405672944203333,Safe for long transport
Brinjal,42.37744107222057,52.855474670576235,5.766778937113176,4,Cold Storage,None,2,75.88817632265967,Summer,Tirunelveli,Low,12.020406033945621,Safe for long transport
Potato,28.237282130511907,35.825712045071235,34.72888193770559,1,Cold Storage,Plastic Bag,1,65.65658280010842,Winter,Chennai,Low,12.491902077776725,Safe for long transport
Carrot,32.24471415859931,41.79349260021575,25.682679032351828,6,Warehouse,None,1,52.556853396422284,Summer,Salem,Low,9.181414069095165,Safe for long transport
Cabbage,43.517075009503195,61.43046703679511,38.881649839432434,0,Cold Storage,Crate,2,60.07752044534948,Summer,Vellore,Low,11.851634965442386,Safe for long transport
Beans,37.767554377071605,87.4734201176465,11.719749281599826,0,Warehouse,Crate,1,75.823175573318,Summer,Erode,Low,9.610561400345494,Safe for long transport
Coriander,41.000924935920445,52.972389654676675,12.132916271800656,4,Open Air,None,3,55.71214760946289,Summer,Madurai,High,0.0,Sell Immediately / Compost
Coriander,37.38119903073767,79.83264878802639,8.036086493977013,6,Open Air,Plastic Bag,0,74.10621234832547,Summer,Vellore,High,0.0,Sell Immediately / Compost
Onion,23.915678625327285,64.79827661977296,9.38696036570529,4,Warehouse,Jute Bag,2,54.95841288347927,Winter,Chennai,Low,9.626641725367017,Safe for long transport
Spinach,24.870674354366777,94.20605881396767,7.4126683701664575,4,Open Air,Jute Bag,4,59.52793296974528,Monsoon,Coimbatore,High,0.0,Sell Immediately / Compost
Tomato,5.632843670623298,52.170851590824334,39.47923168460394,3,Open Air,Crate,4,43.3825810696696,Winter,Coimbatore,Low,6.935845751171345,Safe for long transport
Cabbage,30.811593501028675,68.72379733228217,19.855831959832187,0,Warehouse,Crate,3,68.27229809442008,Summer,Salem,Low,9.289269419507956,Safe for long transport
Onion,31.784104645358475,34.54555437111322,31.087906519923806,5,Open Air,Jute Bag,3,49.73001259346127,Summer,Tirunelveli,Low,5.8808697270681485,Safe for long transport
Potato,12.612994512762711,33.40202692612304,18.788391903835848,5,Cold Storage,Jute Bag,3,41.80427027802355,Winter,Coimbatore,Low,12.375063191489732,Safe for long transport
Coriander,43.305011380215205,41.39469125324788,33.43022986857129,0,Warehouse,None,0,94.65419331703261,Summer,Coimbatore,Low,6.007897419734287,Safe for long transport
Tomato,17.034124334130205,93.78036433237975,23.319667544792274,5,Cold Storage,Jute Bag,2,49.57248039991252,Monsoon,Chennai,Low,11.90923858812085,Safe for long transport
Ladies Finger,34.487209000289724,79.95898731125305,12.45186565500173,5,Cold Storage,None,1,73.63705964876794,Summer,Tirunelveli,Low,11.96116153364416,Safe for long transport
Tomato,29.339456506391652,62.94449806833137,8.487288969092074,4,Open Air,None,1,63.25023505690763,Winter,Salem,Low,7.729277816361542,Safe for long transport
Spinach,8.505709870553542,90.90225849701909,27.028705313481684,2,Warehouse,None,1,77.01783000081852,Monsoon,Tirunelveli,Low,6.291616354254981,Safe for long transport
Carrot,11.470568454084384,81.10793718921114,28.00560696893503,3,Cold Storage,None,3,73.91785643931749,Monsoon,Coimbatore,Low,12.065657849777402,Safe for long transport
Coriander,26.589304750397712,70.81675343022133,32.69227890122528,1,Open Air,Crate,2,80.70091308921184,Monsoon,Tirunelveli,High,0.0,Sell Immediately / Compost
Brinjal,37.74940016297081,50.96431856001699,2.0760097738776517,2,Open Air,Jute Bag,3,66.19124286792548,Summer,Coimbatore,Low,7.146444991152185,Safe for long transport
Coriander,37.899222545374435,38.614103728220144,41.51468066681326,3,Warehouse,Crate,4,50.525943436302114,Summer,Salem,High,1.774632756324955,Sell Immediately / Compost
Potato,20.946521110892526,39.5143094905462,18.274117847701977,4,Open Air,None,3,45.39896183077906,Winter,Salem,Low,7.421246328820085,Safe for long transport
Brinjal,22.580467545316406,36.86820447701336,31.118836790439694,4,Warehouse,Crate,3,53.94394657433588,Winter,Coimbatore,Low,9.200047429480723,Safe for long transport
Potato,27.5776436271553,42.46585961347094,10.952501481277482,5,Warehouse,Crate,0,67.91011532526764,Winter,Trichy,Low,10.443225581934492,Safe for long transport
Spinach,10.689974747487847,37.890021062457876,15.253931935676992,2,Warehouse,None,3,67.54155022861558,Winter,Erode,Low,7.300165766612281,Safe for long transport
Brinjal,44.86787415411907,82.90806751789123,29.915313596857512,3,Cold Storage,None,3,71.44047655748204,Summer,Chennai,Low,11.3603942136122,Safe for long transport
Onion,10.22841506960798,87.62927399063034,22.139878494602158,4,Warehouse,Jute Bag,3,57.449045396045875,Monsoon,Madurai,Low,9.07179741186893,Safe for long transport
Carrot,34.344575222456086,80.0048180866871,1.518469428146419,1,Open Air,Jute Bag,4,69.80869469366405,Summer,Trichy,Low,6.255681191448592,Safe for long transport
Coriander,12.587793926987088,70.2316325455019,16.20451856083927,1,Open Air,Plastic Bag,4,71.04611335648968,Monsoon,Trichy,High,1.0395262877462894,Sell Immediately / Compost
Brinjal,19.85634270600563,47.280323882530375,31.36623580273788,4,Warehouse,Plastic Bag,3,68.93981176421252,Winter,Coimbatore,Low,9.120589312966974,Safe for long transport
Onion,24.040725174750662,54.43273853447501,19.54038509279166,5,Open Air,Plastic Bag,4,38.994350125342905,Winter,Coimbatore,Low,5.7846461266838265,Safe for long transport
Tomato,31.347685848297743,91.28402419186202,39.01752269690742,4,Cold Storage,Crate,1,60.59175298402354,Summer,Coimbatore,Low,11.69456381713626,Safe for long transport
Cabbage,23.459098584989366,71.41809599253823,31.98963434367179,2,Open Air,None,0,65.9995612168207,Monsoon,Salem,Low,8.05849118088442,Safe for long transport
Cabbage,40.29837761824399,36.87007619390781,47.448937737006176,6,Cold Storage,None,0,74.38621772445515,Summer,Trichy,Low,11.849684585239784,Safe for long transport
Tomato,7.883373439946935,34.63168730474181,1.5690983360397102,4,Cold Storage,None,3,53.49109689237548,Winter,Coimbatore,Low,12.74644985273065,Safe for long transport
Potato,31.454824442816577,42.037711911385415,9.183138760701965,4,Cold Storage,Crate,1,53.62834883092738,Summer,Tirunelveli,Low,12.44440415072416,Safe for long transport
Tomato,16.81779109909681,79.99950460947869,30.359187736150396,1,Warehouse,Crate,0,74.66240454055658,Monsoon,Madurai,Low,10.448344720771074,Safe for long transport
Brinjal,35.98535122551152,71.8537764801735,25.92420026271044,5,Warehouse,Crate,4,38.75700711298481,Summer,Coimbatore,Low,7.385930901239641,Safe for long transport
Cabbage,9.558265388572686,61.59100769354009,44.25396751731216,3,Open Air,Jute Bag,0,88.8425092097815,Winter,Coimbatore,Low,8.543971326771798,Safe for long transport
Carrot,8.800467959692186,54.439537846185246,26.85432120153333,1,Cold Storage,Crate,3,59.220781354975145,Winter,Tirunelveli,Low,12.506222483618274,Safe for long transport
Ladies Finger,32.03929102345421,62.243109514192625,1.5975998293839955,4,Warehouse,Crate,0,65.75294860875454,Summer,Erode,Low,10.305245263661917,Safe for long transport
Onion,30.442830549193005,44.36911914449235,46.98467210362801,5,Open Air,Jute Bag,3,41.61574620994078,Summer,Vellore,Medium,4.971403889812494,Sell within 2 days / Cold Storage
Beans,35.12749343653611,47.506534389631625,26.35914236328874,4,Open Air,Crate,4,59.779397299558866,Summer,Trichy,Low,5.154080554222849,Safe for long transport
Onion,13.540454652426877,62.88042504186888,40.5130423165264,4,Open Air,Jute Bag,4,60.30271358229828,Winter,Trichy,Low,5.67496624556823,Safe for long transport
Potato,16.901938052752822,66.72642953583605,33.377609196354264,6,Warehouse,Plastic Bag,4,36.80214904863719,Winter,Erode,Low,8.01904623075501,Safe for long transport
Coriander,27.32169300595868,82.76389409627114,35.86046689110771,2,Cold Storage,None,2,66.04482947583864,Monsoon,Erode,Low,9.76225876883473,Safe for long transport
Coriander,31.302412511120924,50.21038045049102,35.89035837690793,5,Warehouse,Jute Bag,1,60.661537060572186,Summer,Madurai,Medium,3.9079220282537896,Sell within 2 days / Cold Storage
Spinach,27.169060565280667,30.339924880289328,36.76656572132041,5,Cold Storage,Crate,0,83.74220440358141,Winter,Tirunelveli,Low,10.745401201992454,Safe for long transport
Spinach,32.135152914205676,79.15720276294442,40.57260746034531,5,Warehouse,Plastic Bag,3,51.561276491420855,Summer,Coimbatore,High,0.7858401504409365,Sell Immediately / Compost
Brinjal,33.882837528109484,87.60272573022985,28.873083706778853,4,Open Air,Plastic Bag,4,38.87214141031862,Summer,Tirunelveli,Medium,3.931416646679846,Sell within 2 days / Cold Storage
Brinjal,12.25277119702021,55.198783658775625,19.90937486026813,6,Cold Storage,Crate,4,49.39951362284394,Winter,Madurai,Low,11.954441808466173,Safe for long transport
Carrot,33.11773763914707,33.43225743045433,23.870090125456397,5,Open Air,Jute Bag,3,64.75148230540186,Summer,Vellore,Low,6.139047898504802,Safe for long transport
Tomato,30.45962604196616,39.68498284970082,33.6845354714185,3,Open Air,Crate,4,64.65844894017219,Summer,Tirunelveli,Low,5.709174465147681,Safe for long transport
Potato,22.60795991821962,39.584414235908454,16.42505941963764,6,Cold Storage,Crate,3,38.87626680692105,Winter,Vellore,Low,12.074064774712689,Safe for long transport
Spinach,42.32453325374231,71.76673796978744,20.798658504821383,3,Warehouse,Jute Bag,3,57.514988557991316,Summer,Vellore,Medium,2.048957645544988,Sell within 2 days / Cold Storage
Spinach,43.01251011722367,43.19086389236864,27.580848351307697,1,Open Air,Jute Bag,2,57.72575291674066,Summer,Trichy,High,0.0,Sell Immediately / Compost
Beans,15.922832398912497,63.675119805523,15.040101958672334,4,Warehouse,Crate,1,79.18190751453805,Winter,Madurai,Low,10.279152925183745,Safe for long transport
Ladies Finger,24.236240030122786,58.28672595159819,45.055604828145626,3,Open Air,Crate,1,83.28170576025188,Winter,Chennai,Low,6.906178001926293,Safe for long transport
Cabbage,34.18032914609587,79.75833843442214,8.468683880459619,3,Cold Storage,Jute Bag,0,89.69843863250374,Summer,Chennai,Low,12.33670250303719,Safe for long transport
Cabbage,7.282188846050173,48.342159855058014,13.30016713558758,2,Warehouse,None,1,67.15849178385893,Winter,Tirunelveli,Low,11.470042346528704,Safe for long transport
Beans,22.155475154441543,84.9113133585914,13.602533944489128,0,Cold Storage,None,2,61.87959610366063,Monsoon,Erode,Low,12.394369582708569,Safe for long transport
Coriander,27.479713898672273,52.48482908761012,15.813907491575872,2,Warehouse,Crate,1,80.9734619551427,Winter,Vellore,Low,6.603800997133815,Safe for long transport
Brinjal,10.119528341343456,87.3388149283339,19.492048788488802,1,Open Air,Plastic Bag,1,91.3865252114527,Monsoon,Trichy,Low,8.843728731067229,Safe for long transport
Ladies Finger,31.166984058962978,42.87634612938311,27.570521964865666,2,Warehouse,Plastic Bag,3,59.485191162604565,Summer,Trichy,Low,9.15700821551822,Safe for long transport
Spinach,5.881406411900167,76.80052257810235,20.645526891912763,0,Warehouse,Crate,0,85.70172734123099,Monsoon,Vellore,Low,9.101106842171124,Safe for long transport
Onion,21.15911505306193,65.26547722070248,38.20989945730753,0,Cold Storage,Crate,1,79.54088861390142,Winter,Tirunelveli,Low,12.43617508768545,Safe for long transport
Ladies Finger,10.63838510087077,73.17221444285212,11.156251299709453,1,Open Air,None,2,76.52920401452863,Monsoon,Erode,Low,9.004923375662203,Safe for long transport
Beans,16.623502392254203,81.15305876964831,6.260988570011925,2,Open Air,Jute Bag,2,77.588345981521,Monsoon,Erode,Low,8.236901071840949,Safe for long transport
Carrot,39.88542800089906,65.41510434049351,36.64597583984822,3,Open Air,Jute Bag,4,60.78888099184226,Summer,Erode,Medium,4.097070856924594,Sell within 2 days / Cold Storage
Brinjal,39.82313700184028,45.521753739800054,22.208249176506442,1,Open Air,Plastic Bag,1,63.95613773781476,Summer,Vellore,Low,7.748240899725188,Safe for long transport
Potato,41.368808234462406,65.01561686692642,24.39718787761164,5,Warehouse,None,0,66.92144171455949,Summer,Vellore,Low,8.899331614610002,Safe for long transport
Potato,22.64288633003135,42.71460274789348,9.775994901332949,3,Cold Storage,None,4,50.3704730565654,Winter,Trichy,Low,12.20811351260023,Safe for long transport
